"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6373577";1;1;0.267533337742742;267.733755451616;0.0902623567979055;0.30043694313101;0.473673431083332;0.634270202666602;0.649999999999636;0.0300000000000011;1.01000000000022
"6373577";1;2;0.261839977588092;255.008353844448;0.0844913033123479;0.290673877932552;0.473673431083332;0.613658818202565;0.850000000000364;0;1.30000000000109
"6373577";1;3;0.269337177102528;193.086365359651;0.0924603651283293;0.304072960205819;0.473673431083332;0.641946413397892;0.659999999999855;0.00999999999999091;1.36999999999898
"6373577";1;4;0.283989604300398;211.369892557981;0.101390011279292;0.318417982028798;0.473673431083332;0.67223103753265;0.730000000000473;0.0200000000000102;1.39999999999964
"6373793";1;0;0.219579983906617;4.96427295549348;0.058562598509212;0.241997104340552;0.342005362428608;0.707582777714684;0.659999999999855;0.0300000000000011;1.61000000000058
"6373793";1;1;0.220072871494732;5.93002382919805;0.0601059191497377;0.245165085503091;0.342005362428608;0.716845735289508;0.659999999999855;0.0300000000000011;0.959999999999127
"6373793";1;2;0.224627835507713;5.9909558056108;0.0627131214020958;0.250425880056547;0.342005362428608;0.732227934317321;0.670000000000073;0.0300000000000011;1.07999999999993
"6373793";1;3;0.221101463630397;5.70712087224124;0.0627638546079373;0.250527153434388;0.342005362428608;0.73252405066217;0.670000000000073;0.0300000000000011;1.46999999999935
"6373793";1;4;0.235903459350686;5.19602554195308;0.0670434418026618;0.258927483675762;0.342005362428608;0.757086034666522;0.619999999999891;0;1.11000000000058
"6377862";1;0;0.0850659881546355;3.19282235824017;0.0116822450444235;0.108084434792543;0.155612926348112;0.694572342600601;0.640000000000327;0.0199999999999818;1.46000000000095
"6377862";1;1;0.0867189330319486;3.47148764600972;0.0114700403522767;0.107098274273103;0.155612926348112;0.688235076522625;0.6200000000008;0.0200000000000102;1.01000000000022
"6377862";1;2;0.0797411504900157;3.17514228383884;0.0103047814455424;0.101512469409144;0.155612926348112;0.652339569670816;0.680000000000291;0.039999999999992;1.41000000000167
"6377862";1;3;0.0768644707420096;3.1512797702613;0.0094492192490295;0.0972070946434955;0.155612926348112;0.624672364466942;0.690000000000509;0;1.09000000000015
"6377862";1;4;0.0768184585095996;3.14890235341858;0.00944540126844492;0.097187454274947;0.155612926348112;0.62454615150373;0.630000000000109;0;1.55999999999949
"6378402";1;0;0.150828439766438;10.541589837555;0.0295784862213794;0.171983970826875;0.241945602800721;0.710837348709866;0.710000000000036;0;1.20000000000073
"6378402";1;1;0.165468095923223;9.59471520609588;0.0382551994107459;0.195589364257738;0.241945602800721;0.808402227581854;0.690000000000509;0.0200000000000102;1.30999999999949
"6378402";1;2;0.155447563820874;8.76372818046627;0.034709152258761;0.186303924431991;0.241945602800721;0.770024014800716;0.649999999999636;0.0300000000000011;1.31000000000131
"6378402";1;3;0.146459185297913;8.82509702989193;0.0316100921433485;0.177792272451163;0.241945602800721;0.73484399134793;0.680000000000291;0;1.04999999999927
"6378402";1;4;0.154163089051472;9.09589885469905;0.031445848856466;0.177329774308958;0.241945602800721;0.732932412311771;0.590000000000146;0.00999999999999091;1.05999999999949
"6384426";1;0;0.121759280439135;1.99906082043317;0.0208781173648642;0.144492620451233;0.237667188013967;0.607962006277205;0.610000000000582;0;1.40999999999985
"6384426";1;1;0.138243593878643;2.1291830509502;0.0243309133905554;0.155983695912603;0.237667188013967;0.656311446338297;0.640000000000327;0;1.05999999999949
"6384426";1;2;0.140838993486381;2.16280663563259;0.0262657636120309;0.162067157721825;0.237667188013967;0.681908003692545;0.650000000000546;0.0200000000000102;1.34000000000015
"6384426";1;3;0.135000738330205;2.25882406680508;0.0244771891926374;0.156451875005183;0.237667188013967;0.65828134002237;0.599999999999454;0.0199999999999818;1.36000000000058
"6384426";1;4;0.136529892199756;2.36983952353094;0.0247825227698943;0.157424657439342;0.237667188013967;0.662374384764004;0.579999999999927;0;1.05999999999949
"6391856";1;0;0.167445883340184;3.45785777821595;0.0403484018767987;0.200869116284208;0.305798813426788;0.656866892429255;0.659999999999855;0.0100000000000193;1.52000000000044
"6391856";1;1;0.174649723000312;3.71093579082984;0.0451812667651319;0.21255885482645;0.305798813426788;0.695093785500705;0.569999999999709;0.049999999999983;0.949999999998909
"6391856";1;2;0.177670369697515;3.88325266549918;0.0464941531732883;0.215625029097478;0.305798813426788;0.705120555181949;0.609999999999673;0.0100000000000193;1
"6391856";1;3;0.174646033860509;3.91684429773016;0.0456005771416871;0.213542916393139;0.305798813426788;0.698311788722043;0.610000000000582;0.039999999999992;1.03000000000065
"6391856";1;4;0.164984773037472;3.64263959039059;0.0399019082540389;0.199754620106867;0.305798813426788;0.653222351873811;0.600000000000364;0.00999999999999091;1.44000000000051
"6392760";1;0;0.196089525162793;7.24174069805916;0.0508606484883337;0.225523055336552;0.339177931316954;0.664910757786911;0.680000000000291;0.0200000000000102;1.43000000000029
"6392760";1;1;0.205181878151887;7.37675005084501;0.0505939541179729;0.224930998570613;0.339177931316954;0.663165193847533;0.670000000000073;0;1.03000000000065
"6392760";1;2;0.198374918720662;7.83076142005095;0.0470053710612582;0.216807220961983;0.339177931316954;0.639213819484565;0.680000000000291;0.039999999999992;1.44999999999891
"6392760";1;3;0.195336469278746;7.97418953712191;0.047273679868548;0.217425113242578;0.339177931316954;0.64103555440168;0.579999999999927;0;1.3700000000008
"6392760";1;4;0.202196308523989;7.27589468254765;0.0496957938962928;0.222925534419664;0.339177931316954;0.657252473809523;0.659999999999855;0.0500000000000114;1.07999999999993
"6394348";1;0;0.146596519148641;5.36306581986096;0.0280044138996044;0.167345193834793;0.275753309795937;0.606865585615752;0.649999999999636;0;1.39999999999964
"6394348";1;1;0.149630843333942;6.3222272834482;0.0282057777746211;0.16794575842998;0.275753309795937;0.609043490916802;0.630000000000109;0;0.949999999998909
"6394348";1;2;0.151668981760684;6.31352855416527;0.0288226412495047;0.169772321800418;0.275753309795937;0.615667394621857;0.640000000000327;0.049999999999983;1.34000000000015
"6394348";1;3;0.153580669510267;6.43966560670338;0.0296167677920537;0.172095228847443;0.275753309795937;0.62409125379056;0.639999999999418;0.0100000000000193;1.11000000000058
"6394348";1;4;0.146161199509841;5.36989956601239;0.0282519507209668;0.168083166084432;0.275753309795937;0.609541790119645;0.760000000000218;0.049999999999983;1.36000000000058
"6396185";1;0;0.122931234276519;9.78988148031759;0.022201125625676;0.149000421562075;0.253252676729452;0.588346877459665;0.570000000000619;0.0300000000000011;1.07999999999993
"6396185";1;1;0.132003052186387;8.78381268076088;0.0238489455773017;0.15443103825754;0.253252676729452;0.609790349511359;0.609999999999673;0.0200000000000102;1.23999999999978
"6396185";1;2;0.129717153679525;8.67525057179938;0.023130230245062;0.152086259225027;0.253252676729452;0.60053169502133;0.6899999999996;0;1.05999999999949
"6396185";1;3;0.127735295106393;8.88619222082904;0.0224942783119916;0.149980926493976;0.253252676729452;0.592218524324622;0.619999999999891;0.00999999999999091;1.42000000000007
"6396185";1;4;0.127064485680252;8.80233195074944;0.0216807779804338;0.147243940386129;0.253252676729452;0.581411190940455;0.640000000000327;0.0300000000000011;1.44000000000051
"6396198";1;0;0.142139219102899;3.82495029368292;0.0282459714143857;0.16806537839301;0.279096924768445;0.60217567259993;0.640000000000327;0;1.38999999999942
"6396198";1;1;0.157640667130127;3.88364472853432;0.0320635856677556;0.179063077343588;0.279096924768445;0.641580259231264;0.670000000000073;0.0200000000000102;1.31999999999971
"6396198";1;2;0.15003526045063;3.6617402108123;0.029798934855223;0.17262367987974;0.279096924768445;0.618507996900929;0.619999999999891;0.00999999999999091;1
"6396198";1;3;0.154457536712358;3.643340503366;0.0303019558309029;0.174074569742116;0.279096924768445;0.62370651302066;0.670000000000073;0.0200000000000102;1.44000000000051
"6396198";1;4;0.151027566496802;3.61488035710138;0.0293256663181964;0.171247383390802;0.279096924768445;0.613576747693938;0.670000000000073;0.0300000000000011;1.16999999999825
"6396344";1;0;0.226579630097905;5.16372609231934;0.0641835409243436;0.253344707709365;0.295938489286831;0.856072180134086;0.569999999999709;0.0199999999999818;1.03000000000065
"6396344";1;1;0.161014033819948;3.91046284431437;0.0317349984578683;0.178143196496157;0.295938489286831;0.60196021452112;0.670000000000073;0.0100000000000193;0.989999999999782
"6396344";1;2;0.163960728782171;3.64426470755852;0.0312496757780624;0.176775778256135;0.295938489286831;0.597339598110877;0.710000000000036;0;1.03000000000065
"6396344";1;3;0.155885930835561;3.62351124384937;0.0297136895565449;0.172376592252385;0.295938489286831;0.582474394147877;0.6899999999996;0.0199999999999818;0.990000000001601
"6396344";1;4;0.151463473447211;4.02712031632006;0.0313475192858772;0.177052306638115;0.295938489286831;0.598274009794353;0.649999999999636;0.039999999999992;1.07999999999993
"6396364";1;0;0.160020198684337;4.63754225559844;0.0344887388919429;0.185711439852107;0.310115084468634;0.598846844778009;0.609999999999673;0;1.45000000000073
"6396364";1;1;0.166830696055741;5.38222157330832;0.0375840425929146;0.193866042908279;0.310115084468634;0.625142254013402;0.609999999999673;0.00999999999999091;1.26000000000022
"6396364";1;2;0.165424598545775;5.52846337860103;0.0378013787862757;0.194425766775589;0.310115084468634;0.626947144827628;0.669999999999163;0.0200000000000102;1.42000000000007
"6396364";1;3;0.1688080026247;5.48650301244848;0.0389940908626389;0.197469214974484;0.310115084468634;0.636761076336666;0.690000000000509;0.00999999999999091;1.15999999999985
"6396364";1;4;0.159331543547382;4.92580869774634;0.0375267658511814;0.193718264113587;0.310115084468634;0.624665725130761;0.639999999999418;0.0500000000000114;1.15999999999985
