"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
64;0;0.0707558292978145;0.286277867728954;0.00964200670213256;0.094118007668048;0.251467929595088;1.3826751592356
65;0;0.0707070389391495;0.285725129488712;0.00961488118835615;0.0939271646995615;0.251141727438379;1.37006369426743
66;0;0.0706057844560399;0.285515008689415;0.00958778836235462;0.093732017402767;0.250794221492111;1.36980891719735
67;0;0.0705305878386962;0.285036934275787;0.00957450868762469;0.0935862638414645;0.250410336942274;1.36063694267506
68;0;0.0703934633382048;0.283911690746328;0.00952451469911168;0.0932763274644432;0.249434926020154;1.35917197452221
69;0;0.0703688513571359;0.283231337060143;0.00950943028485264;0.0931343683060692;0.249023295012583;1.35770700636934
70;0;0.0702015882099263;0.282645073707554;0.00946682633566999;0.0929040729529602;0.24854899604264;1.33114649681518
71;0;0.0700117770006069;0.281098363249972;0.00940108863159529;0.0925750103786955;0.247937242452365;1.33057324840754
72;0;0.0698457943004909;0.280852267360083;0.00938273305677983;0.0924997533050305;0.248058597923549;1.31796178343939
73;0;0.0696690656009974;0.280238826579209;0.00932706197100162;0.0921594411677673;0.247039538625876;1.30121019108272
74;0;0.0698219534571367;0.280641688297689;0.00940287602187461;0.0924488537807205;0.247772087767967;1.26910828025468
75;0;0.0697470651764498;0.280457739115212;0.00938532701256157;0.0922850467201348;0.24725045601621;1.25585987261136
76;0;0.0696696420565217;0.280285737663515;0.00938556013120049;0.0922594736089314;0.247108282740751;1.25496815286615
77;0;0.069785392972861;0.280566940770781;0.00940112801520017;0.0922428245524119;0.247065053733218;1.25312101910815
78;0;0.069783658405674;0.280675316669388;0.00938365576420985;0.0921416331516068;0.246801741686963;1.24535031847122
