"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
58;0;0.0765167290317723;0.309448212374238;0.0111329277607767;0.101074693865007;0.263798545082663;1.43057324840757
59;0;0.0763394119634639;0.308848388951848;0.0110812571678121;0.100725785805096;0.263104505393748;1.42541401273878
60;0;0.075959937840532;0.304929748442859;0.0110082523277287;0.100362356038743;0.262541089393543;1.41280254777069
61;0;0.0759337229876256;0.305198340267671;0.0109459267891141;0.100053403758662;0.262029881353987;1.37815286624202
62;0;0.0760969811918625;0.30680688392364;0.0109854209989025;0.100151850869838;0.262622532485747;1.3808280254777
63;0;0.0762679967249952;0.306704353296931;0.011025017753207;0.100315872773235;0.263506078619961;1.37356687898088
64;0;0.0762526695244659;0.30665269365468;0.0110239983639587;0.100307846628846;0.263535785331212;1.35732484076431
65;0;0.0760227619764756;0.30594367136264;0.0109954133189044;0.10005947084199;0.262970548104915;1.34974522292992
66;0;0.0757984707160345;0.305565598434101;0.0109745873236488;0.0998955420988681;0.262624156092137;1.33082802547768
67;0;0.075703981214186;0.305536767099731;0.0109374636329429;0.0994200812269427;0.261794066558128;1.25388535031845
68;0;0.0755488150133671;0.305234950969609;0.0109113735855106;0.0991839897339569;0.261219268281016;1.22668789808916
69;0;0.0751921170892901;0.303875790213417;0.0108569221831549;0.0989135369499221;0.260829969161393;1.21369426751591
70;0;0.0748871502144846;0.302897570443091;0.0108034038481387;0.0984148534328575;0.25886847267714;1.21337579617834
71;0;0.0749077762715126;0.302706119172285;0.0107979390880249;0.0983756568867708;0.258788232499158;1.208025477707
72;0;0.0749227920005592;0.302623651329184;0.010797540563576;0.0982044556023989;0.258289909023979;1.20764331210191
73;0;0.074933993602169;0.302686310077349;0.0107711911367267;0.0979425168063515;0.257669064533463;1.20617834394903
74;0;0.0749635133358643;0.308113856897652;0.0108060276272306;0.0979384377802081;0.257702311691204;1.19433121019106
75;0;0.0742328775039523;0.30581786713504;0.0106440190956175;0.0969758771053582;0.254703718501448;1.1936942675159
76;0;0.0744946330126443;0.307943798801783;0.0107000448999476;0.0971994132110061;0.255359479622215;1.18324840764333
77;0;0.0745688226887953;0.308595412826762;0.0107217930865812;0.0972560817905403;0.255466587662779;1.17828025477709
78;0;0.0747704361058145;0.309285012009435;0.0107424904627429;0.0973494122041255;0.255747510978901;1.1771337579618
