"fecha";"tmed";"hrmed";"NDVI_mean_6400127";"Anomaly_6400127";"Anomalia2_6400127";"NDVI_mean_6445184";"Anomaly_6445184";"Anomalia2_6445184";"NDVI_mean_6361595";"Anomaly_6361595";"Anomalia2_6361595";"NDVI_mean_6459510";"Anomaly_6459510";"Anomalia2_6459510";"NDVI_mean_6505874";"Anomaly_6505874";"Anomalia2_6505874";"NDVI_mean_6429769";"Anomaly_6429769";"Anomalia2_6429769";"NDVI_mean_6434299";"Anomaly_6434299";"Anomalia2_6434299";"NDVI_mean_6440364";"Anomaly_6440364";"Anomalia2_6440364";"NDVI_mean_6444399";"Anomaly_6444399";"Anomalia2_6444399";"NDVI_mean_6466879";"Anomaly_6466879";"Anomalia2_6466879";"NDVI_mean_6472805";"Anomaly_6472805";"Anomalia2_6472805";"NDVI_mean_6603717";"Anomaly_6603717";"Anomalia2_6603717";"NDVI_mean_6605396";"Anomaly_6605396";"Anomalia2_6605396";"temp1";"temp2";"temp3";"temp4";"temp5";"temp6";"temp7";"temp8";"temp9";"temp10";"hum1";"hum2";"hum3";"hum4";"hum5";"hum6";"hum7";"hum8";"hum9";"hum10";"mean_temp_last10";"mean_hum_last10";"anomaliesAgg";"anomaliesAgg2";"anomaliesAgg3";"n_mediciones"
2018-08-04;29.475;44.2083333333333;0.532697916030884;0;0;NA;NA;NA;NA;NA;NA;0.326874747872353;0;1;0.392621740698814;0;1;0.284455198794603;0;0;0.39489609003067;0;0;0.253070488572121;0;0;NA;NA;NA;NA;NA;NA;0.350959479808807;0;0;NA;NA;NA;0.172338907332981;1;1;29.3958333333333;27.5708333333333;28.5166666666667;27.6666666666667;28.05;25.5875;25.625;24.2125;23.5791666666667;22.55;41.6625;58.7083333333333;44.6166666666667;49.7833333333333;30.625;60.825;58.1833333333333;50.8833333333333;58.7291666666667;54.1583333333333;1.06435185185185;12.0023148148148;0.0769230769230769;0.125;0.230769230769231;8
2018-08-09;27.7583333333333;61.9625;0.493023246526718;0;0;NA;NA;NA;NA;NA;NA;0.291688084602356;1;1;0.312920272350311;1;1;0.266327183693647;0;0;0.383215367794037;0;0;0.235253795981407;0;0;NA;NA;NA;NA;NA;NA;0.291825503110886;0;0;NA;NA;NA;0.159433580496732;1;1;29.475;29.3958333333333;27.5708333333333;28.5166666666667;27.6666666666667;28.05;25.5875;25.625;24.2125;23.5791666666667;44.2083333333333;41.6625;58.7083333333333;44.6166666666667;49.7833333333333;30.625;60.825;58.1833333333333;50.8833333333333;58.7291666666667;0.958796296296297;11.7773148148148;0.230769230769231;0.375;0.230769230769231;8
2018-08-14;27.525;65.8375;0.53058286011219;0;0;NA;NA;NA;NA;NA;NA;0.360666587948799;0;1;0.389841884374619;0;1;0.244266111403704;0;0;0.328727692365646;0;1;0.24076970666647;0;0;NA;NA;NA;NA;NA;NA;0.274725288152695;0;1;NA;NA;NA;0.163690982934307;1;1;27.7583333333333;29.475;29.3958333333333;27.5708333333333;28.5166666666667;27.6666666666667;28.05;25.5875;25.625;24.2125;61.9625;44.2083333333333;41.6625;58.7083333333333;44.6166666666667;49.7833333333333;30.625;60.825;58.1833333333333;50.8833333333333;1.07916666666667;12.8782407407407;0.0769230769230769;0.125;0.384615384615385;8
2018-08-19;24.2;73.7666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.168216874202093;1;1;27.525;27.7583333333333;29.475;29.3958333333333;27.5708333333333;28.5166666666667;27.6666666666667;28.05;25.5875;25.625;65.8375;61.9625;44.2083333333333;41.6625;58.7083333333333;44.6166666666667;49.7833333333333;30.625;60.825;58.1833333333333;0.948148148148149;12.4976851851852;0.0769230769230769;1;0.0769230769230769;1
2018-08-24;27.6708333333333;43.6;0.581063002347946;0;1;NA;NA;NA;NA;NA;NA;0.397012606263161;0;0;0.417917862534523;0;0;0.305191863328218;0;0;0.511454939842224;0;1;0.293339639902115;0;0;NA;NA;NA;NA;NA;NA;0.399153739213944;0;0;NA;NA;NA;0.199113040724221;0;0;24.2;27.525;27.7583333333333;29.475;29.3958333333333;27.5708333333333;28.5166666666667;27.6666666666667;28.05;25.5875;73.7666666666667;65.8375;61.9625;44.2083333333333;41.6625;58.7083333333333;44.6166666666667;49.7833333333333;30.625;60.825;1.31342592592593;13.0851851851852;0;0;0.153846153846154;8
2018-08-29;26.2958333333333;66.075;0.54503333568573;0;0;NA;NA;NA;NA;NA;NA;0.296152517199516;1;1;0.293433591723442;1;1;0.276276580989361;0;0;0.483572900295258;0;0;0.262034974992275;0;0;NA;NA;NA;NA;NA;NA;0.287726372480392;0;1;NA;NA;NA;0.169965366230291;1;1;27.6708333333333;24.2;27.525;27.7583333333333;29.475;29.3958333333333;27.5708333333333;28.5166666666667;27.6666666666667;28.05;43.6;73.7666666666667;65.8375;61.9625;44.2083333333333;41.6625;58.7083333333333;44.6166666666667;49.7833333333333;30.625;1.42546296296296;13.0814814814815;0.230769230769231;0.375;0.307692307692308;8
2018-09-03;25.6708333333333;76.2375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.216447604820132;0;1;0.224362313747406;1;1;0.241925939917564;0;0;NA;NA;NA;NA;NA;NA;0.279792755842209;0;1;NA;NA;NA;0.157098127200323;1;1;26.2958333333333;27.6708333333333;24.2;27.525;27.7583333333333;29.475;29.3958333333333;27.5708333333333;28.5166666666667;27.6666666666667;66.075;43.6;73.7666666666667;65.8375;61.9625;44.2083333333333;41.6625;58.7083333333333;44.6166666666667;49.7833333333333;1.53564814814815;13.45;0.153846153846154;0.4;0.307692307692308;5
2018-09-08;20.6041666666667;82.1125;0.017559161875397;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.6708333333333;26.2958333333333;27.6708333333333;24.2;27.525;27.7583333333333;29.475;29.3958333333333;27.5708333333333;28.5166666666667;76.2375;66.075;43.6;73.7666666666667;65.8375;61.9625;44.2083333333333;41.6625;58.7083333333333;44.6166666666667;1.51064814814815;14.0050925925926;0.0769230769230769;1;0.0769230769230769;1
2018-09-13;25.5083333333333;67.4375;0.532130748033524;0;0;NA;NA;NA;NA;NA;NA;0.392705768346787;0;0;0.35579951107502;0;1;0.228080734610558;0;1;0.284499675035477;0;1;0.278434924781323;0;0;NA;NA;NA;NA;NA;NA;0.261313855648041;0;1;NA;NA;NA;0.18016485475442;0;1;20.6041666666667;25.6708333333333;26.2958333333333;27.6708333333333;24.2;27.525;27.7583333333333;29.475;29.3958333333333;27.5708333333333;82.1125;76.2375;66.075;43.6;73.7666666666667;65.8375;61.9625;44.2083333333333;41.6625;58.7083333333333;1.96851851851852;13.0921296296296;0;0;0.384615384615385;8
2018-09-18;23.9291666666667;78.5125;0.492464676499367;0;0;NA;NA;NA;NA;NA;NA;0.298791617155075;1;1;0.288063287734985;1;1;0.275041982531548;0;0;0.416805773973465;0;0;0.248638026416302;0;0;NA;NA;NA;NA;NA;NA;0.287089616060257;0;1;NA;NA;NA;0.184932536062072;0;1;25.5083333333333;20.6041666666667;25.6708333333333;26.2958333333333;27.6708333333333;24.2;27.525;27.7583333333333;29.475;29.3958333333333;67.4375;82.1125;76.2375;66.075;43.6;73.7666666666667;65.8375;61.9625;44.2083333333333;41.6625;2.31064814814815;12.8287037037037;0.153846153846154;0.25;0.307692307692308;8
2018-09-23;25.4958333333333;54.1333333333333;0.386359766125679;0;0;NA;NA;NA;NA;NA;NA;0.531596407294273;0;1;0.551473334431648;0;0;0.342262014746666;0;0;0.375987768173218;0;0;0.254146933555603;0;0;NA;NA;NA;NA;NA;NA;0.409812748432159;0;0;NA;NA;NA;0.226645171204034;0;0;23.9291666666667;25.5083333333333;20.6041666666667;25.6708333333333;26.2958333333333;27.6708333333333;24.2;27.525;27.7583333333333;29.475;78.5125;67.4375;82.1125;76.2375;66.075;43.6;73.7666666666667;65.8375;61.9625;44.2083333333333;2.47731481481481;13.7763888888889;0;0;0.0769230769230769;8
2018-09-28;21.625;68.0541666666667;0.624392330646515;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.165684834122658;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.236598943670591;0;0;25.4958333333333;23.9291666666667;25.5083333333333;20.6041666666667;25.6708333333333;26.2958333333333;27.6708333333333;24.2;27.525;27.7583333333333;54.1333333333333;78.5125;67.4375;82.1125;76.2375;66.075;43.6;73.7666666666667;65.8375;61.9625;2.46064814814815;14.5125;0.153846153846154;0.666666666666667;0.153846153846154;3
2018-10-03;20.2208333333333;58.1291666666667;0.462071195244789;0;0;NA;NA;NA;NA;NA;NA;0.597039192914963;1;1;0.606444507837296;1;1;0.310083489865065;0;0;0.495000004768372;0;0;0.293559715151787;0;0;NA;NA;NA;NA;NA;NA;0.40344911813736;0;0;NA;NA;NA;0.239916306646431;0;0;21.625;25.4958333333333;23.9291666666667;25.5083333333333;20.6041666666667;25.6708333333333;26.2958333333333;27.6708333333333;24.2;27.525;68.0541666666667;54.1333333333333;78.5125;67.4375;82.1125;76.2375;66.075;43.6;73.7666666666667;65.8375;2.86481481481481;15.6287037037037;0.153846153846154;0.25;0.153846153846154;8
2018-10-08;18.2166666666667;70.65;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.368313148617744;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.158322349190712;1;1;20.2208333333333;21.625;25.4958333333333;23.9291666666667;25.5083333333333;20.6041666666667;25.6708333333333;26.2958333333333;27.6708333333333;24.2;58.1291666666667;68.0541666666667;54.1333333333333;78.5125;67.4375;82.1125;76.2375;66.075;43.6;73.7666666666667;2.65138888888889;15.850462962963;0.0769230769230769;0.5;0.0769230769230769;2
2018-10-13;20.4875;87.4208333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.131758043542504;1;1;0.0931603759527206;1;1;0.127985797822475;1;1;NA;NA;NA;NA;NA;NA;0.106635853648186;1;1;NA;NA;NA;0.189229742369869;0;0;18.2166666666667;20.2208333333333;21.625;25.4958333333333;23.9291666666667;25.5083333333333;20.6041666666667;25.6708333333333;26.2958333333333;27.6708333333333;70.65;58.1291666666667;68.0541666666667;54.1333333333333;78.5125;67.4375;82.1125;76.2375;66.075;43.6;2.48842592592593;13.8898148148148;0.307692307692308;0.8;0.307692307692308;5
2018-10-18;17.0333333333333;78.6291666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.4875;18.2166666666667;20.2208333333333;21.625;25.4958333333333;23.9291666666667;25.5083333333333;20.6041666666667;25.6708333333333;26.2958333333333;87.4208333333333;70.65;58.1291666666667;68.0541666666667;54.1333333333333;78.5125;67.4375;82.1125;76.2375;66.075;2.58796296296296;13.2560185185185;0;NA;0;0
2018-10-23;18.3291666666667;87.1208333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.0333333333333;20.4875;18.2166666666667;20.2208333333333;21.625;25.4958333333333;23.9291666666667;25.5083333333333;20.6041666666667;25.6708333333333;78.6291666666667;87.4208333333333;70.65;58.1291666666667;68.0541666666667;54.1333333333333;78.5125;67.4375;82.1125;76.2375;2.90231481481481;13.1037037037037;0;NA;0;0
2018-10-28;11.7375;45.7125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.3291666666667;17.0333333333333;20.4875;18.2166666666667;20.2208333333333;21.625;25.4958333333333;23.9291666666667;25.5083333333333;20.6041666666667;87.1208333333333;78.6291666666667;87.4208333333333;70.65;58.1291666666667;68.0541666666667;54.1333333333333;78.5125;67.4375;82.1125;2.48333333333333;13.3944444444444;0;NA;0;0
2018-11-02;14.9875;55.3958333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.306536316871643;1;1;0.473857089877129;0;0;0.102315665222704;1;1;0.0847457647323608;1;1;0.231779336929321;0;0;NA;NA;NA;NA;NA;NA;0.10600072145462;1;1;NA;NA;NA;0.220816112178213;0;0;11.7375;18.3291666666667;17.0333333333333;20.4875;18.2166666666667;20.2208333333333;21.625;25.4958333333333;23.9291666666667;25.5083333333333;45.7125;87.1208333333333;78.6291666666667;87.4208333333333;70.65;58.1291666666667;68.0541666666667;54.1333333333333;78.5125;67.4375;2.67083333333333;16.3648148148148;0.307692307692308;0.571428571428571;0.307692307692308;7
2018-11-07;12.7625;59.3166666666667;0.567167013883591;0;0;NA;NA;NA;NA;NA;NA;0.505800053477287;0;0;0.432759672403336;0;0;0.279393687844276;0;0;0.333333343267441;0;1;0.396528393030167;1;1;NA;NA;NA;NA;NA;NA;0.337274223566055;0;0;NA;NA;NA;0.237547035602962;0;0;14.9875;11.7375;18.3291666666667;17.0333333333333;20.4875;18.2166666666667;20.2208333333333;21.625;25.4958333333333;23.9291666666667;55.3958333333333;45.7125;87.1208333333333;78.6291666666667;87.4208333333333;70.65;58.1291666666667;68.0541666666667;54.1333333333333;78.5125;2.85648148148148;16.2101851851852;0.0769230769230769;0.125;0.153846153846154;8
2018-11-12;14.9875;81.0416666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.7625;14.9875;11.7375;18.3291666666667;17.0333333333333;20.4875;18.2166666666667;20.2208333333333;21.625;25.4958333333333;59.3166666666667;55.3958333333333;45.7125;87.1208333333333;78.6291666666667;87.4208333333333;70.65;58.1291666666667;68.0541666666667;54.1333333333333;2.92962962962963;13.937037037037;0;NA;0;0
2018-11-17;15.2875;88.4208333333333;0.495932623744011;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.313270922750235;0;0;0.339413166046143;0;0;0.329317457973957;0;1;NA;NA;NA;NA;NA;NA;0.42176166176796;0;0;NA;NA;NA;0.255502661069234;0;0;14.9875;12.7625;14.9875;11.7375;18.3291666666667;17.0333333333333;20.4875;18.2166666666667;20.2208333333333;21.625;81.0416666666667;59.3166666666667;55.3958333333333;45.7125;87.1208333333333;78.6291666666667;87.4208333333333;70.65;58.1291666666667;68.0541666666667;2.74675925925926;14.8041666666667;0;0;0.0769230769230769;6
2018-11-22;12.2125;85.7583333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.2875;14.9875;12.7625;14.9875;11.7375;18.3291666666667;17.0333333333333;20.4875;18.2166666666667;20.2208333333333;88.4208333333333;81.0416666666667;59.3166666666667;55.3958333333333;45.7125;87.1208333333333;78.6291666666667;87.4208333333333;70.65;58.1291666666667;2.62407407407407;14.5212962962963;0;NA;0;0
2018-11-27;13.6541666666667;50.0833333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.472678557038307;0;0;NA;NA;NA;0.327841699123383;0;0;0.33222222328186;0;1;0.406838521361351;1;1;NA;NA;NA;NA;NA;NA;0.375834852457047;0;0;NA;NA;NA;0.279711423113066;0;0;12.2125;15.2875;14.9875;12.7625;14.9875;11.7375;18.3291666666667;17.0333333333333;20.4875;18.2166666666667;85.7583333333333;88.4208333333333;81.0416666666667;59.3166666666667;55.3958333333333;45.7125;87.1208333333333;78.6291666666667;87.4208333333333;70.65;2.74305555555555;13.4259259259259;0.0769230769230769;0.166666666666667;0.153846153846154;6
2018-12-02;14.45;51.1833333333333;0.457538098096848;0;0;NA;NA;NA;NA;NA;NA;0.627064555883408;1;1;NA;NA;NA;0.263096190989018;0;0;0.393003463745117;0;0;0.40952455997467;1;1;NA;NA;NA;NA;NA;NA;0.275410950183868;0;1;NA;NA;NA;0.264055460691452;0;0;13.6541666666667;12.2125;15.2875;14.9875;12.7625;14.9875;11.7375;18.3291666666667;17.0333333333333;20.4875;50.0833333333333;85.7583333333333;88.4208333333333;81.0416666666667;59.3166666666667;55.3958333333333;45.7125;87.1208333333333;78.6291666666667;87.4208333333333;2.65092592592593;15.5263888888889;0.153846153846154;0.285714285714286;0.230769230769231;7
2018-12-07;13.3083333333333;70.725;0.503637403249741;0;0;NA;NA;NA;NA;NA;NA;0.512377589941025;0;0;NA;NA;NA;0.368729207664728;0;1;0.556908428668976;1;1;0.396302133798599;1;1;NA;NA;NA;NA;NA;NA;0.484168112277985;1;1;NA;NA;NA;0.299467398839838;0;1;14.45;13.6541666666667;12.2125;15.2875;14.9875;12.7625;14.9875;11.7375;18.3291666666667;17.0333333333333;51.1833333333333;50.0833333333333;85.7583333333333;88.4208333333333;81.0416666666667;59.3166666666667;55.3958333333333;45.7125;87.1208333333333;78.6291666666667;2.35555555555556;14.6717592592593;0.230769230769231;0.428571428571429;0.384615384615385;7
2018-12-12;13.5833333333333;60.3958333333333;0.411441907286644;0;0;NA;NA;NA;NA;NA;NA;0.597170054912567;1;1;NA;NA;NA;0.284918019548059;0;0;0.487730920314789;0;0;0.380771726369858;1;1;NA;NA;NA;NA;NA;NA;0.357922703027725;0;0;NA;NA;NA;0.291390485623304;0;1;13.3083333333333;14.45;13.6541666666667;12.2125;15.2875;14.9875;12.7625;14.9875;11.7375;18.3291666666667;70.725;51.1833333333333;50.0833333333333;85.7583333333333;88.4208333333333;81.0416666666667;59.3166666666667;55.3958333333333;45.7125;87.1208333333333;2.33842592592593;15.899537037037;0.153846153846154;0.285714285714286;0.230769230769231;7
2018-12-17;11.4791666666667;57.7708333333333;0.458491966128349;0;0;NA;NA;NA;NA;NA;NA;0.452772691845894;0;0;NA;NA;NA;0.326154913753271;0;0;0.528359889984131;0;1;0.37299445271492;0;1;NA;NA;NA;NA;NA;NA;0.472123742103577;1;1;NA;NA;NA;0.302444202934994;1;1;13.5833333333333;13.3083333333333;14.45;13.6541666666667;12.2125;15.2875;14.9875;12.7625;14.9875;11.7375;60.3958333333333;70.725;51.1833333333333;50.0833333333333;85.7583333333333;88.4208333333333;81.0416666666667;59.3166666666667;55.3958333333333;45.7125;1.63657407407407;12.4462962962963;0.153846153846154;0.285714285714286;0.307692307692308;7
2018-12-22;12.2375;63.1583333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.4791666666667;13.5833333333333;13.3083333333333;14.45;13.6541666666667;12.2125;15.2875;14.9875;12.7625;14.9875;57.7708333333333;60.3958333333333;70.725;51.1833333333333;50.0833333333333;85.7583333333333;88.4208333333333;81.0416666666667;59.3166666666667;55.3958333333333;1.50925925925926;11.662037037037;0;NA;0;0
2018-12-27;8.93333333333333;88.9541666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.285936288535595;0;0;0.378910779953003;0;0;0.338839016854763;0;1;NA;NA;NA;NA;NA;NA;0.338909715414047;0;0;NA;NA;NA;0.273127494489445;0;0;12.2375;11.4791666666667;13.5833333333333;13.3083333333333;14.45;13.6541666666667;12.2125;15.2875;14.9875;12.7625;63.1583333333333;57.7708333333333;60.3958333333333;70.725;51.1833333333333;50.0833333333333;85.7583333333333;88.4208333333333;81.0416666666667;59.3166666666667;1.3462962962963;11.825;0;0;0.0769230769230769;5
2019-01-01;9.5625;57.3166666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.540943503379822;0;1;NA;NA;NA;0.264191802591085;0;0;0.30477437376976;0;1;0.365942150354385;0;1;NA;NA;NA;NA;NA;NA;0.276695758104324;0;1;NA;NA;NA;0.264423310756683;0;0;8.93333333333333;12.2375;11.4791666666667;13.5833333333333;13.3083333333333;14.45;13.6541666666667;12.2125;15.2875;14.9875;88.9541666666667;63.1583333333333;57.7708333333333;60.3958333333333;70.725;51.1833333333333;50.0833333333333;85.7583333333333;88.4208333333333;81.0416666666667;1.4662037037037;12.2773148148148;0;0;0.307692307692308;6
2019-01-06;11.4583333333333;32.7958333333333;0.415062874555588;0;0;NA;NA;NA;NA;NA;NA;0.401834145188332;0;0;NA;NA;NA;0.305473797023296;0;0;0.454492419958115;0;0;0.380405455827713;1;1;NA;NA;NA;NA;NA;NA;0.40422722697258;0;0;NA;NA;NA;0.278114376260954;0;0;9.5625;8.93333333333333;12.2375;11.4791666666667;13.5833333333333;13.3083333333333;14.45;13.6541666666667;12.2125;15.2875;57.3166666666667;88.9541666666667;63.1583333333333;57.7708333333333;60.3958333333333;70.725;51.1833333333333;50.0833333333333;85.7583333333333;88.4208333333333;1.50277777777778;14.9726851851852;0.0769230769230769;0.142857142857143;0.0769230769230769;7
2019-01-11;5.49166666666667;39.3458333333333;0.379381537437439;0;1;NA;NA;NA;NA;NA;NA;0.537615090608597;0;1;NA;NA;NA;0.255809731781483;0;0;0.298208653926849;0;1;0.312163978815079;0;0;NA;NA;NA;NA;NA;NA;0.291130423545837;0;0;NA;NA;NA;0.264147223356892;0;0;11.4583333333333;9.5625;8.93333333333333;12.2375;11.4791666666667;13.5833333333333;13.3083333333333;14.45;13.6541666666667;12.2125;32.7958333333333;57.3166666666667;88.9541666666667;63.1583333333333;57.7708333333333;60.3958333333333;70.725;51.1833333333333;50.0833333333333;85.7583333333333;1.37175925925926;17.4013888888889;0;0;0.230769230769231;7
2019-01-16;9.89583333333333;78.4208333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.497908920049667;0;0;NA;NA;NA;0.274531707167625;0;0;0.472471177577972;0;0;0.256780594587326;0;0;NA;NA;NA;NA;NA;NA;0.395658612251282;0;0;NA;NA;NA;0.264379032394465;0;0;5.49166666666667;11.4583333333333;9.5625;8.93333333333333;12.2375;11.4791666666667;13.5833333333333;13.3083333333333;14.45;13.6541666666667;39.3458333333333;32.7958333333333;57.3166666666667;88.9541666666667;63.1583333333333;57.7708333333333;60.3958333333333;70.725;51.1833333333333;50.0833333333333;1.87453703703704;14.1652777777778;0;0;0;6
2019-01-21;9.76666666666667;47.65;0.321318686008453;1;1;NA;NA;NA;NA;NA;NA;0.550354421138763;0;1;NA;NA;NA;0.222677372395992;0;1;0.280027687549591;1;1;0.285494476556778;0;0;NA;NA;NA;NA;NA;NA;0.3298719227314;0;0;NA;NA;NA;0.235026283737491;0;0;9.89583333333333;5.49166666666667;11.4583333333333;9.5625;8.93333333333333;12.2375;11.4791666666667;13.5833333333333;13.3083333333333;14.45;78.4208333333333;39.3458333333333;32.7958333333333;57.3166666666667;88.9541666666667;63.1583333333333;57.7708333333333;60.3958333333333;70.725;51.1833333333333;2.27546296296296;18.3847222222222;0.153846153846154;0.285714285714286;0.307692307692308;7
2019-01-26;13.1333333333333;50.7666666666667;0.380422428250313;0;1;NA;NA;NA;NA;NA;NA;0.525033980607987;0;0;NA;NA;NA;0.31612865626812;0;0;0.533514976501465;0;1;0.289101287722588;0;0;NA;NA;NA;NA;NA;NA;0.452550739049912;0;1;NA;NA;NA;0.249457098105375;0;0;9.76666666666667;9.89583333333333;5.49166666666667;11.4583333333333;9.5625;8.93333333333333;12.2375;11.4791666666667;13.5833333333333;13.3083333333333;47.65;78.4208333333333;39.3458333333333;32.7958333333333;57.3166666666667;88.9541666666667;63.1583333333333;57.7708333333333;60.3958333333333;70.725;2.16296296296296;19.6324074074074;0;0;0.230769230769231;7
2019-01-31;14.7041666666667;50.3333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.1333333333333;9.76666666666667;9.89583333333333;5.49166666666667;11.4583333333333;9.5625;8.93333333333333;12.2375;11.4791666666667;13.5833333333333;50.7666666666667;47.65;78.4208333333333;39.3458333333333;32.7958333333333;57.3166666666667;88.9541666666667;63.1583333333333;57.7708333333333;60.3958333333333;2.50648148148148;18.8310185185185;0;NA;0;0
2019-02-05;12.7166666666667;36.9;0.367810592055321;0;1;NA;NA;NA;NA;NA;NA;0.511815264821053;0;0;0.674402445554733;1;1;0.306030292063952;0;0;0.537275075912476;0;1;0.242935851216316;0;0;NA;NA;NA;NA;NA;NA;0.446578294038773;0;1;NA;NA;NA;0.25293562254485;0;0;14.7041666666667;13.1333333333333;9.76666666666667;9.89583333333333;5.49166666666667;11.4583333333333;9.5625;8.93333333333333;12.2375;11.4791666666667;50.3333333333333;50.7666666666667;47.65;78.4208333333333;39.3458333333333;32.7958333333333;57.3166666666667;88.9541666666667;63.1583333333333;57.7708333333333;2.44722222222222;18.5875;0.0769230769230769;0.125;0.307692307692308;8
2019-02-10;12.2583333333333;50.1958333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.287588238716126;1;1;NA;NA;NA;0.213774899020791;1;1;0.315847009420395;0;1;0.27098660171032;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.221606908037382;0;0;12.7166666666667;14.7041666666667;13.1333333333333;9.76666666666667;9.89583333333333;5.49166666666667;11.4583333333333;9.5625;8.93333333333333;12.2375;36.9;50.3333333333333;50.7666666666667;47.65;78.4208333333333;39.3458333333333;32.7958333333333;57.3166666666667;88.9541666666667;63.1583333333333;2.5837962962963;19.4814814814815;0.153846153846154;0.4;0.230769230769231;5
2019-02-15;11.4333333333333;72.4208333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.2583333333333;12.7166666666667;14.7041666666667;13.1333333333333;9.76666666666667;9.89583333333333;5.49166666666667;11.4583333333333;9.5625;8.93333333333333;50.1958333333333;36.9;50.3333333333333;50.7666666666667;47.65;78.4208333333333;39.3458333333333;32.7958333333333;57.3166666666667;88.9541666666667;2.26759259259259;18.0925925925926;0;NA;0;0
2019-02-20;11.0375;73.9416666666667;0.334167078137398;1;1;NA;NA;NA;NA;NA;NA;0.316924810409546;1;1;0.441260978579521;0;0;0.236996922641993;0;1;0.36882758140564;0;0;0.198266416788101;1;1;NA;NA;NA;NA;NA;NA;0.139413416385651;1;1;NA;NA;NA;0.233859251088956;0;0;11.4333333333333;12.2583333333333;12.7166666666667;14.7041666666667;13.1333333333333;9.76666666666667;9.89583333333333;5.49166666666667;11.4583333333333;9.5625;72.4208333333333;50.1958333333333;36.9;50.3333333333333;50.7666666666667;47.65;78.4208333333333;39.3458333333333;32.7958333333333;57.3166666666667;2.28935185185185;17.0467592592593;0.307692307692308;0.5;0.384615384615385;8
