Explotacion;Localidad;Punto servicio;Contrato;Cliente;NIF/NIE;Estado;Fecha Estado;Fec. Caducidad;T. Gestion Deuda;Compl. Direccion;Categoria;Tipo contrato
EMUASA-MURCIA;ALGEZARES;PL.MIGUEL ANGEL CLARES SN M-3-JA;6.560.222;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;19/06/2006; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;MURCIA;PL.CASTILLA SN M-2-JA;6.560.231;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/07/2006; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CASILLAS;ALCALDE CLEMENTE GARCIA SN M-1-JA;6.561.597;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;31/07/2006; ;AYT;JARDIN FTE.CONSULTORIO MEDICO;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;MURCIA;SAN JOSE SN C-5-JA;6.562.156;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/08/2006; ;AYT; ;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;EL PALMAR;PINTOR MUÑOZ BARBERAN SN M-4-JA;6.562.518;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/08/2006; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;ZARANDONA;AV.REINO DE MURCIA 170 E/3-JA;6.562.708;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;31/08/2006;01/09/2006;AYT;AVENIDA;Municipal;ALTA VIVIENDA
EMUASA-MURCIA;MURCIA;MAYOR SN M-20-JA;6.564.834;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;27/10/2006; ;AYT;OBRA JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;MURCIA;CONDESTABLE SN M-8-JA;6.566.294;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;12/12/2006; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;ZARANDONA;JESUS HERNANDEZ SN-JA;6.566.575;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/12/2006; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;MURCIA;OBISPO FRUTOS SN C-3-JA;6.568.029;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;08/02/2007; ;AYT; ;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;SANTIAGO Y ZARAICHE;CI.PARPALLOTA 1 B E/1-JA;6.571.243;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;02/05/2007; ;AYT;PARPALLOTA;Municipal;CAMBIO TITULAR VIVIENDAS
EMUASA-MURCIA;EL PUNTAL;CAMPUS UNIVERSITARIO SN SOND-13-JA;6.573.499;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/06/2007; ;AYT;SONDEO;Municipal;CAMBIO TITULAR VIVIENDAS
EMUASA-MURCIA;SAN JOSE DE LA VEGA;TIÑOSA SN M-2-JA;6.575.296;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;10/08/2007; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;JERONIMO Y AVILESES;CN.TORRE ABELLAN SN M-1-JA;6.581.488;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/02/2008; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;BENIAJAN;CN.ALEJANDRICO 2-JA;6.583.676;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;09/04/2008;08/04/2008;AYT; ;Municipal;ALTA OBRAS
EMUASA-MURCIA;EL ESPARRAGAL;SANTA BARBARA SN-JA;6.583.827;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/04/2008; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;MURCIA;AV.INTENDENTE JORGE PALACIOS SN M-4-JA;6.584.671;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;07/05/2008; ;AYT;JARDIN ESQ. RONDA GARAY;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;EL PUNTAL;REYES CATOLICOS 8-JA;6.585.180;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;26/05/2008;01/06/2018;AYT; ;Municipal;ALTA OBRAS
EMUASA-MURCIA;GARRES Y LAGES;ODISEA SN-JA;6.587.228;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;18/07/2008; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;SUCINA;AV.DEL AMBAR SN-JA;6.587.395;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;23/07/2008;05/03/2018;AYT;JARDIN ROTONDA;Municipal;ALTA OBRAS
EMUASA-MURCIA;LA ÑORA;ROSARIO SN M-2-JA;6.595.270;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;18/03/2009; ;AYT;JARDIN EDF. 37 VIV.;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;GARRES Y LAGES;HOMERO SN-JA;6.596.867;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;26/12/2005; ;AYT;JARDIN 2;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;EL ESPARRAGAL;CAMPILLO SN M-4-JA;6.598.500;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;03/07/2009; ;AYT;R.U.R. AGUA POTABLE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;PUEBLA DE SOTO;AV.MURCIA 15 M-1-JA;6.598.803;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;13/07/2009; ;AYT;RES. SAN PABLO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;LA ALBERCA;PL.CASINO SN C-3-JA;6.598.835;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;13/07/2009; ;AYT; ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN JOSE DE LA VEGA;AV.SAN FERNANDO SN M-2-JA;6.598.925;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;15/07/2009; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;PUENTE TOCINOS;AV.JUANA JUGAN SN M-7-JA;6.598.937;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;16/07/2009; ;AYT;FUENTE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN BENITO-PROGRESO;PEDANEO ISIDRO ROCA SN M-1-JA;6.598.940;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;16/07/2009; ;AYT;JARDIN R.U.R.;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;JERONIMO Y AVILESES;AV.CONSTITUCION 2 E/A-JA;6.598.948;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;16/07/2009; ;AYT; ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA SECA;JUAN DE LA CIERVA SN-JA;6.603.717;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;03/12/2009; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;LA RAYA;AV.PADRE MARTINEZ SN M-2-JA;6.604.966;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;20/01/2010; ;AYT;JARDIN ACEQUIA PUXMARINA;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;MARENGO SN-JA;6.605.391;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;02/02/2010; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA SECA;MAESTRO ANTONIO MARTINEZ SN M-1-JA;6.605.396;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;02/02/2010; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA SECA;CENTRO INTEGRADO DE TRANSPORTE SN M-19-JA-JA;6.605.579;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;08/02/2010; ;AYT;VIAL CONEX. SANG. SECA- VERDE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;AV.VALLE DEL GUADALENTIN 1-JA-JA;6.605.581;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;08/02/2010; ;AYT;R.U.R. POTABLE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;AV.VALLE DEL GUADALENTIN 2-JA-JA;6.605.582;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;08/02/2010; ;AYT;R.U.R. POTABLE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;AV.VALLE DEL GUADALENTIN 3-JA-JA;6.605.583;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;08/02/2010; ;AYT;R.UR. POTABLE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;AV.VALLE DEL GUADALENTIN 4-JA;6.605.586;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;08/02/2010; ;AYT;R.U.R POTABLE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA SECA;CENTRO INTEGRADO DE TRANSPORTE SN M-18-JA-JA;6.606.317;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;03/03/2010; ;AYT;FRENTE CANAL 7;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;AV.VALLE DEL GUADALENTIN SN-JA;6.606.723;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;15/03/2010; ;AYT;CONEX.MU-603 Y VIAL CIRCUNV;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;GEA Y TRUYOLS;AV.MAGISTRADO JAIME GESTOSO SN M-1-JA;6.606.724;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;15/03/2010; ;AYT;R.U.R;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;LA ALBATALIA;LA MOTA SN-JA;6.606.925;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;24/03/2010; ;AYT;JARDÍN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;BAÑOS Y MENDIGO;DS.HOYA DE LOS GATOS SN M-1-JA;6.608.330;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;10/05/2010; ;AYT;JARDIN;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;JAVALI VIEJO;AV.ALCANTARILLA SN-JA;6.611.136;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;06/05/2010; ;AYT; ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA SECA;BATALLA DE LOS ALPORCHONES SN-JA;6.611.344;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;06/08/2010; ;AYT; ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL ESPARRAGAL;MAGALLANES SN-JA;6.612.866;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;19/10/2010; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL PALMAR;HUERTA SN-JA;6.613.804;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;02/11/2010; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;CN.PALMERAL SN M-13-JA;6.616.244;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;25/01/2011; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;ALJUCER;INFANTA CRISTINA SN-JA;6.617.012;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;05/11/2009; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;NONDUERMAS;AV.ALCANTARILLA 80-JA;6.617.017;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;23/11/2010; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;DON JUAN DE BORBON 46 M-1-JA-JA;6.617.582;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;29/04/2009; ;AYT;JARDÍN FRENTE Nº 46 (POTABLE);Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANGONERA LA VERDE;DON JUAN DE BORBON SN-JA;6.617.583;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;29/04/2009; ;AYT;FTE.Nº 62 (POTABLE);Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL PUNTAL;AV.FCO ALFONSO HIDALGO MARTINEZ SN M;6.617.916;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;03/01/2011; ;AYT;R.U.R.;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL PUNTAL;FARO SN M-1-JA;6.617.917;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;03/01/2011; ;AYT;R.U.R. 2;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CORVERA;QUINTO CENTENARIO SN M-1-JA;6.617.939;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/03/2011; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CORVERA;PAYASO REGAERAS SN M-2-JA;6.619.213;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;16/05/2011; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;ALGEZARES;ROSALEDA SN-JA;6.619.762;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;03/06/2011; ;AYT; ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;PL.CIRCULAR SN M-20-JA;6.620.509;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;04/07/2011; ;AYT;PARTERRE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;PL.CIRCULAR SN M-21-JA;6.620.511;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;04/07/2011; ;AYT;PARTERRE 2;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;LLANO DE BRUJAS;ACEQUIA ALJADA SN M-2-JA;6.620.670;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/07/2011; ;AYT;JARDIN FTE. CEMENTERIO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CABEZO DE TORRES;AV.ALTO ATALAYAS SN M-20-JA;6.620.685;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/07/2011; ;AYT;ZONAS VERDES TM-218;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN GINES;AV.PRINCIPAL (POL.IND) SN M-9-JA;6.620.721;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;12/07/2011; ;AYT;C/ ESCULTOR ROQUE LOPEZ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN GINES;AV.PRINCIPAL (POL.IND) SN M-10-JA;6.620.722;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;12/07/2011; ;AYT;CARDENAL BELLUGA;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MONTEAGUDO;VIRGEN DE LAS LAGRIMAS SN M-1-JA;6.621.311;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;18/01/2012; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SANTIAGO Y ZARAICHE;CN.VIEJO DE MONTEAGUDO SN M-1-JA;6.621.314;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;22/02/2011; ;AYT;FERRE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN GINES;AV.SAN GINES 36 C-B-JA;6.622.373;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;18/01/2012; ;AYT; ;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;EL PALMAR;LORCA SN M-4-JA-JA;6.625.036;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;09/01/2012; ;AYT; ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN JOSE DE LA VEGA;SAN MANUEL SN-FU-RIEGO;6.626.078;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;15/02/2012; ;AYT;CAMPO DE FUTBOL;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;COBATILLAS;ESCUELAS SN M-3-JA;6.626.209;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/02/2012; ;AYT;JARDIN M.ANGEL BLANCO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL ESPARRAGAL;SAUCE SN-JA;6.628.429;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/09/2011; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL ESPARRAGAL;SAUCE SN M-1-JA;6.628.430;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/12/2011; ;AYT;JARDIN A;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL ESPARRAGAL;MAGALLANES SN M-2-JA;6.628.431;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;09/12/2011; ;AYT;JARDIN ZONA VERDE 2;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CABEZO DE TORRES;AV.ALTO ATALAYAS SN M-16-JA;6.629.187;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;18/11/2011; ;AYT;R.U.R. AGUA POTABLE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;ALJUCER;VIRGEN DE LOS DOLORES SN M-2-JA;6.630.537;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;07/09/2012; ;AYT;AGUA POTABLE PARA RIEGO;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;MURCIA;LIMONAR SN M-4-JA;6.630.539;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;07/09/2012; ;AYT;AGUA POTABLE PARA RIEGO;Municipal;ALTA AYUNTAMIENTO LOCALES
EMUASA-MURCIA;ALQUERIAS;AGUSTIN VIRGILI SN C-1-JA;6.632.651;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;20/03/2013; ;AYT; ;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;LA ARBOLEJA;CI.CUATRO PIEDRAS SN-SOND-JA;6.633.396;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;15/11/2012; ;AYT;LOS HUERTANOS;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;ALGEZARES;CN.TERRERAS 5 E/1-JA;6.635.165;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;08/11/2012; ;AYT;M.DE LA FUENSANTA;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;AV.RECTOR JOSE LOUSTAU SN M-5-JA;6.635.585;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;05/02/2013; ;AYT;AGUA POTABLE PARA RIEGO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;SENDA ENMEDIO SN M-7-JA;6.635.588;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;05/02/2013; ;AYT;AGUA POTABLE PARA RIEGO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MONTEAGUDO;AV.ALICANTE SN M-6-JA;6.635.590;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;05/02/2013; ;AYT;AGUA POTABLE PARA RIEGO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;MATADERO SN M-4-JA;6.636.320;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/02/2013; ;AYT;JARDIN DEL MATADERO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;TORREAGÜERA;AZUCENA (SECANO) SN-JA;6.636.322;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/02/2013; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;EL ESPARRAGAL;TABLACHO MORENO SN M-4-JA;6.636.324;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/02/2013; ;AYT;JARDIN POTABLE;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;PINTOR SOBEJANO SN M-9-JA;6.636.326;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/02/2013; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;GV.ALFONSO X EL SABIO SN M-6-JA;6.636.331;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;01/03/2013; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN JOSE DE LA VEGA;AV.LIBERTAD SN M-3-JA-JA;6.636.888;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;22/11/2012; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;LA ÑORA;AV.JERONIMOS SN-JA-JA;6.636.903;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;02/11/2012; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;GARRES Y LAGES;GLORIA SN M-4-JA;6.637.479;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/04/2013; ;AYT;FTE. Nº 26;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CASILLAS;AIRE SN-JA;6.639.224;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;06/06/2013; ;AYT;JARDIN E.D. UD-CS1;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MONTEAGUDO;CI.LUCIANOS SN M-2-JA;6.640.757;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;19/07/2013; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN BENITO-PROGRESO;JOSE NAVARRO 30-JA;6.641.062;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;05/05/2008; ;AYT;JARDIN RES. EL PROGRESO;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;ESCULTOR ROQUE LOPEZ SN-JA;6.641.418;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;10/09/2013; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;AV.SAN JUAN DE LA CRUZ 14 BOCA CARGA-BR;6.642.075;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;28/04/2014; ;AYT;CONTADOR DE BOMBEROS;Municipal;ALTA BOCA DE INCENDIOS
EMUASA-MURCIA;EL RAAL;MAYOR SN M-3-JA;6.643.927;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;06/11/2013; ;AYT;URB SECTOR UE-RA5;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CABEZO DE TORRES;FINCA LOS NAVARROS SN M-1-JA;6.643.928;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;01/08/2012; ;AYT;UCT-7  UA III;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;CHURRA;JULIO CORTAZAR SN M-9-JA;6.645.543;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;10/01/2014; ;AYT;JARDIN JUNTO REDONDA;Municipal;CAMBIO TITULAR VIVIENDAS
EMUASA-MURCIA;ZENETA;CANDILEJAS SN M-1-JA;6.645.942;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;24/01/2014; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;GLORIETA ESPAÑA SN M-8-JA;6.647.357;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;17/03/2014; ;AYT;JARDIN;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;SAN JOSE DE LA VEGA;AV.LIBERTAD SN M-4-JA;6.647.445;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;20/03/2014; ;AYT;JTO. Nº 108;Municipal;ALTA SUMINISTRO DE LA RUR, SONDEOS Y RIEGOS
EMUASA-MURCIA;MURCIA;PS.GARAY SN JARDIN-JA;9.148.963;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;30/07/2014; ;AYT;ZONA ESPARCIMIENTO CANINO;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;GARRES Y LAGES;AZAHAR SN-JA;9.158.651;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;12/08/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
