OBJECTID,ZR_ID,ZR_ARTIFIC,ZR_NOMBRE,ZR_SUPERFI,ZR_COMENTA,ZR_FIABILI,ZR_NUM_EXP,DOC_ADJ,N_tx,ID_EXPLOTA,OBJECTID2,USU_ALTA,FEC_ALTA,USU_MODIF,FEC_MODIF,IDPART,CAPA_CAD,Emu_OBJECT,CT_ID,CT_INSTAL,CT_CATEG,GNR_NUM1,GNR_NUM2,GNR_NUM3,GNR_TXT1,GNR_TXT2,GNR_TXT3,COD_MUNI,COD_SIT,ZR_ID_SUMI,ZR_COD_LOC,ZR_SUMINIS,AGIS_Etiqu,ID_AGIS,ID_GA,FEC_RECEP,SHAPE_STAr,SHAPE_STLe,Poligonos
"27137",Exp484/12,,,0.00000000000,,P,11AT504,N,"60","0","4822",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4822","2186942","4822","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,1.10791015625,3.74145902590,"1"
"27138",Exp484/12,,,0.00000000000,,P,11AT504,N,"60","0","4823",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4823","2186942","4823","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,233.09082031300,74.20494148580,"1"
"27139",Exp484/12,,,0.00000000000,,P,11AT504,N,"60","0","4824",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4824","2186942","4824","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,130.69311523400,50.69587538450,"1"
"27140",Exp484/12,,,0.00000000000,,P,11AT504,N,"60","0","4825",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4825","2186942","4825","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,138.61621093800,48.44522105060,"1"
"27141",Exp484/12,,,0.00000000000,,P,11AT504,N,"60","0","4826",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4826","2186942","4826","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,579.46313476600,96.43590269980,"1"
"27142",CR003,N,,0.00000000000,,P,"2011",N,"16","0","4987",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4987","2212477","4987","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,232.61425781300,115.25591441000,"4"
"27143",CR008,N,,0.00000000000,,P,"2011",N,"16","0","4991",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4991","2183804","4991","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,68.54638671880,48.35323915530,"1"
"27144",,N,,0.00000000000,,P,"2011",N,"16","0","4993",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4993","2183800","4993","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.56250000000,2.99997141871,"1"
"27145",,N,,0.00000000000,,P,"2011",N,"16","0","4994",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4994","2183800","4994","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.56250000000,2.99989995980,"1"
"27146",,N,,0.00000000000,,P,"2011",N,"16","0","4995",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4995","2183800","4995","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,240.03222656300,122.76264293000,"1"
"27147",,N,,0.00000000000,,P,"2011",N,"16","0","4996",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4996","2183800","4996","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,27.63842773440,28.46585035010,"1"
"27148",,N,,0.00000000000,,P,"2011",N,"16","0","4997",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4997","2183800","4997","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,5.16162109375,9.63822715111,"1"
"27149",,N,,0.00000000000,,P,"2011",N,"16","0","4998",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4998","2183800","4998","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,27.35668945310,28.10152203100,"1"
"27150",,N,,0.00000000000,,P,"2011",N,"16","0","4999",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"4999","2183800","4999","0","0",,210325.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,41.72241210940,41.61884236320,"1"
"27151",SU005,N,,0.00000000000,,P,"2011",N,"48","0","5012",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5012","2186095","5012","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,124.76000976600,46.59470196560,"1"
"27152",SU005,N,,0.00000000000,,P,"2011",N,"48","0","5013",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5013","2186095","5013","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,47.43481445310,39.00491912520,"1"
"27153",SU005,N,,0.00000000000,,P,"2011",N,"48","0","5014",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5014","2186095","5014","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,223.86840820300,88.81611808590,"1"
"27154",SU002,N,,0.00000000000,,P,"2011",N,"48","0","5015",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5015","2186095","5015","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,115.07983398400,57.73337174010,"1"
"27155",SU003,S,,0.00000000000,,P,"2011",N,"48","0","5016",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5016","2186096","5016","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,221.83496093800,71.35535923920,"1"
"27156",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5023",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5023","2186131","5023","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,52.55273437500,45.70655422300,"1"
"27157",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5024",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5024","2186131","5024","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,55.37060546880,48.54363300300,"1"
"27158",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5025",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5025","2186131","5025","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,27.53198242190,24.57862772580,"1"
"27159",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5026",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5026","2186131","5026","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,35.14160156250,35.25206936090,"1"
"27160",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5027",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5027","2186131","5027","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,40.74511718750,39.21460250390,"1"
"27161",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5028",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5028","2186131","5028","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,34.40625000000,29.96878232030,"1"
"27162",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5029",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5029","2186131","5029","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,33.26953125000,30.19774788360,"1"
"27163",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5030",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5030","2186131","5030","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,22.53759765630,23.71655604660,"1"
"27164",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5031",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5031","2186131","5031","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,21.85668945310,22.89440352600,"1"
"27165",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5032",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5032","2186131","5032","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,25.90576171880,25.66311043370,"1"
"27166",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5033",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5033","2186131","5033","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,32.45751953130,31.03917136690,"1"
"27167",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5034",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5034","2186131","5034","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,12.89135742190,21.95154411620,"1"
"27168",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5035",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5035","2186131","5035","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,12.33837890630,19.50411884850,"1"
"27169",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5036",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5036","2186131","5036","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,18.37158203130,28.61466096100,"1"
"27170",LO022,N,,0.00000000000,,P,"2011",N,"27","0","5037",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5037","2184419","5037","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,37.37329101560,39.89766052180,"1"
"27171",LO003,N,,0.00000000000,,P,"2011",N,"27","0","5038",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5038","2184419","5038","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,2.25000000000,5.99993555765,"1"
"27172",LO003,N,,0.00000000000,,P,"2011",N,"27","0","5039",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5039","2184419","5039","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,12.50268554690,12.55070478180,"1"
"27173",LO003,N,,0.00000000000,,P,"2011",N,"27","0","5040",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5040","2184419","5040","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,3.34863281250,6.49451945870,"1"
"27174",LO003,N,,0.00000000000,,P,"2011",N,"27","0","5041",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5041","2184419","5041","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,3.34643554688,6.49197625297,"1"
"27175",LO003,N,,0.00000000000,,P,"2011",N,"27","0","5042",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5042","2184419","5042","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,19.53759765630,15.68880373580,"1"
"27176",LO018,N,,0.00000000000,,P,"2011",N,"27","0","5046",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5046","2184408","5046","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,220.63037109400,67.66787485350,"1"
"27177",LO018,N,,0.00000000000,,P,"2011",N,"27","0","5047",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5047","2184408","5047","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,178.83789062500,58.42544356020,"1"
"27178",LO018,N,,0.00000000000,,P,"2011",N,"27","0","5048",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5048","2184408","5048","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,23.53100585940,38.11869486290,"1"
"27179",,N,,0.00000000000,,P,"2011",N,"27","0","5049",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5049","2184415","5049","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,40.61108398440,26.71553441870,"1"
"27180",LO007,N,,0.00000000000,,P,"2011",N,"27","0","5050",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5050","2184414","5050","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,56.05859375000,33.93538828650,"1"
"27181",,N,,0.00000000000,,P,"2011",N,"27","0","5051",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5051","2184416","5051","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,17.80273437500,14.97518246430,"1"
"27182",,N,,0.00000000000,,P,"2011",N,"27","0","5052",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5052","2184434","5052","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,891.71264648400,236.25532578500,"1"
"27183",LO020,N,,0.00000000000,,P,"2011",N,"27","0","5053",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5053","2184434","5053","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,413.75170898400,91.11767753830,"1"
"27184",LO019,N,,0.00000000000,,P,"2011",N,"27","0","5054",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5054","2184434","5054","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,98.73828125000,82.01590350940,"1"
"27185",LO016,N,,0.00000000000,,P,"2011",N,"27","0","5055",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5055","2184434","5055","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,1913.94848633000,509.52372141500,"1"
"27186",LO016,N,,0.00000000000,,P,"2011",N,"27","0","5056",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5056","2184434","5056","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,111.05053710900,37.39653396930,"1"
"27187",LO002,N,,0.00000000000,,P,"2011",N,"27","0","5057",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5057","2191239","5057","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,343.11328125000,83.23130043180,"1"
"27188",LO002,N,,0.00000000000,,P,"2011",N,"27","0","5058",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5058","2191239","5058","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,331.23144531300,81.99571558980,"1"
"27189",LO002,N,,0.00000000000,,P,"2011",N,"27","0","5059",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5059","2191239","5059","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,383.72387695300,91.00856837310,"1"
"27190",LO002,N,,0.00000000000,,P,"2011",N,"27","0","5060",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5060","2191239","5060","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,367.97705078100,89.01020458140,"1"
"27191",LO002,N,,0.00000000000,,P,"2011",N,"27","0","5061",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5061","2191239","5061","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,13.20996093750,12.90050455130,"1"
"27192",,N,,0.00000000000,,P,"2011",N,"27","0","5063",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5063","2184408","5063","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,69.28759765630,38.02168941150,"1"
"27193",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5075",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5075","2184406","5075","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,1.00000000000,3.99987711636,"1"
"27194",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5076",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5076","2184406","5076","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.99975585938,3.99987711636,"1"
"27195",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5077",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5077","2184406","5077","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,9.40747070313,12.88001995090,"1"
"27196",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5078",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5078","2184406","5078","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,24.96679687500,26.64380875580,"1"
"27197",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5079",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5079","2184406","5079","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,12.12817382810,15.43154394080,"1"
"27198",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5080",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5080","2191239","5080","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,1.00000000000,3.99987711920,"1"
"27199",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5081",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5081","2191239","5081","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,1.00000000000,3.99987711920,"1"
"27200",,N,,0.00000000000,,P,"2011",N,"27","0","5082",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5082","2191239","5082","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.96142578125,3.92269266717,"1"
"27201",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5083",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5083","2191239","5083","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.96166992188,3.92269266565,"1"
"27202",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5084",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5084","2191239","5084","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,11.04809570310,15.55028225580,"1"
"27203",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5085",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5085","2191239","5085","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.96142578125,3.92269266565,"1"
"27204",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5086",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5086","2191239","5086","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.93408203125,3.86863308791,"1"
"27205",LO023,N,,0.00000000000,,P,"2011",N,"27","0","5087",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5087","2191239","5087","0","0",,210326.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,0.93432617188,3.86863308670,"1"
"27206",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5088",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5088","2208114","5088","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,297.92724609400,92.42172911220,"1"
"27213",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5100",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5100","2208114","5100","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,318.18652343800,116.68682652900,"1"
"27214",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5101",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5101","2208114","5101","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,321.12646484400,85.13541372720,"1"
"27215",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5102",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5102","2208114","5102","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,307.35253906300,103.44495632000,"1"
"27216",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5104",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5104","2208114","5104","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,909.08618164100,129.26721253200,"1"
"27217",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5105",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5105","2208114","5105","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,418.59692382800,123.96369825600,"1"
"27218",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5106",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5106","2208114","5106","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,350.07788085900,116.36676091200,"1"
"27219",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5107",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5107","2208114","5107","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,1388.92260742000,274.80891478000,"1"
"27220",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5108",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5108","2208114","5108","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,598.35595703100,165.27050916400,"1"
"27221",SU006,N,,0.00000000000,,P,"2011",N,"48","0","5109",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5109","2208114","5109","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,669.31640625000,528.12187823200,"1"
"27222",SU007,N,,0.00000000000,,P,"2011",N,"48","0","5110",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5110","2208114","5110","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,7323.13208008000,1576.79079244000,"1"
"27223",MA007,N,,0.00000000000,,P,"2011",N,"29","0","5152",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5152","2184516","5152","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,37.38964843750,29.49273062620,"1"
"27224",MA003,N,,0.00000000000,,P,"2011",N,"29","0","5153",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5153","2184518","5153","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,39.49389648440,24.60957193910,"1"
"27225",MA003,N,,0.00000000000,,P,"2011",N,"29","0","5154",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5154","2184518","5154","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,27.59545898440,21.15347679470,"1"
"27226",MA003,N,,0.00000000000,,P,"2011",N,"29","0","5155",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5155","2184518","5155","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,30.17407226560,21.48307848680,"1"
"27227",MA003,N,,0.00000000000,,P,"2011",N,"29","0","5156",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5156","2184518","5156","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,26.69409179690,26.75520411050,"1"
"27228",MA004,N,,0.00000000000,,P,"2011",N,"29","0","5157",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5157","2184515","5157","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,82.37597656250,35.79649181620,"1"
"27229",MA006,N,,0.00000000000,,P,"2011",N,"29","0","5162",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5162","2184525","5162","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,210.39355468800,97.18133231460,"1"
"27230",MA008,N,,0.00000000000,,P,"2011",N,"29","0","5163",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5163","2191622","5163","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,76.47924804690,63.51713127060,"1"
"27231",MA008,N,,0.00000000000,,P,"2011",N,"29","0","5164",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5164","2191622","5164","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,69.36645507810,64.08321427590,"1"
